,overall_rating,potential,wage,release_clause_euro,reactions,value
5472,65,65,1000.0,656000.0,54,525000.0
5473,71,76,13000.0,5100000.0,67,3200000.0
5474,69,72,8000.0,2600000.0,64,1300000.0
5475,70,71,5000.0,3800000.0,62,1700000.0
5476,70,79,10000.0,4622436.456796832,66,2400000.0
5477,57,64,3000.0,353000.0,59,150000.0
5478,68,68,8000.0,1200000.0,57,700000.0
5479,65,65,4000.0,963000.0,59,550000.0
5480,72,72,4000.0,2600000.0,76,2100000.0
5481,62,72,1000.0,616000.0,57,425000.0
5482,67,75,4000.0,1700000.0,63,975000.0
5483,61,78,3000.0,1300000.0,55,525000.0
5484,63,66,2000.0,684000.0,61,375000.0
5485,63,63,6000.0,660000.0,56,400000.0
5486,62,67,5000.0,573000.0,59,290000.0
5487,66,69,3000.0,1000000.0,63,675000.0
5488,68,68,5000.0,1100000.0,66,700000.0
5489,67,70,4000.0,1800000.0,58,950000.0
5490,68,73,8000.0,1300000.0,58,1000000.0
5491,70,73,5000.0,3400000.0,66,2300000.0
5492,67,70,2000.0,1400000.0,65,950000.0
5493,60,70,2000.0,696000.0,55,290000.0
5494,71,84,8000.0,8600000.0,69,3700000.0
5495,66,74,5000.0,1600000.0,62,950000.0
5496,70,70,12000.0,216000.0,70,120000.0
5497,67,70,2000.0,1600000.0,64,975000.0
5498,66,80,2000.0,2600000.0,56,1200000.0
5499,73,73,1000.0,5800000.0,66,2600000.0
5500,52,64,1000.0,167000.0,51,90000.0
5501,71,71,3000.0,2900000.0,65,2100000.0
5502,64,65,1000.0,596000.0,55,450000.0
5503,61,75,1000.0,4622436.456796832,58,550000.0
5504,69,69,8000.0,1200000.0,70,600000.0
5505,64,72,2000.0,978000.0,60,575000.0
5506,65,67,2000.0,641000.0,62,450000.0
5507,54,68,1000.0,289000.0,50,130000.0
5508,66,66,2000.0,713000.0,63,475000.0
5509,71,73,7000.0,3900000.0,64,2300000.0
5510,57,62,1000.0,133000.0,56,100000.0
5511,60,62,1000.0,278000.0,57,210000.0
5512,67,67,3000.0,334000.0,56,230000.0
5513,60,70,1000.0,471000.0,58,325000.0
5514,61,72,1000.0,619000.0,50,375000.0
5515,59,75,3000.0,732000.0,57,290000.0
5516,62,66,2000.0,593000.0,52,325000.0
5517,63,75,1000.0,891000.0,56,575000.0
5518,70,82,4000.0,5700000.0,72,3200000.0
5519,63,75,2000.0,943000.0,70,650000.0
5520,73,76,11000.0,5500000.0,73,3500000.0
5521,72,72,15000.0,1800000.0,70,950000.0
5522,59,62,2000.0,356000.0,60,160000.0
5523,70,70,4000.0,2700000.0,65,1300000.0
5524,74,74,1000.0,3600000.0,67,1700000.0
5525,71,71,30000.0,4400000.0,70,2300000.0
5526,74,74,10000.0,7300000.0,67,4600000.0
5527,65,65,6000.0,866000.0,60,525000.0
5528,72,72,4000.0,3900000.0,69,2500000.0
5529,56,75,1000.0,383000.0,51,180000.0
5530,72,72,13000.0,2000000.0,67,1300000.0
5531,57,63,2000.0,336000.0,39,140000.0
5532,70,84,7000.0,7900000.0,61,3700000.0
5533,68,70,1000.0,2000000.0,59,875000.0
5534,68,69,4000.0,1400000.0,65,825000.0
5535,67,67,4000.0,1100000.0,65,500000.0
5536,67,70,2000.0,1400000.0,51,950000.0
5537,64,64,4000.0,808000.0,63,425000.0
5538,58,77,2000.0,535000.0,56,230000.0
5539,62,81,8000.0,1500000.0,58,625000.0
5540,67,67,2000.0,656000.0,58,525000.0
5541,62,70,3000.0,553000.0,53,325000.0
5542,63,65,3000.0,778000.0,62,375000.0
5543,71,80,5000.0,6300000.0,72,3700000.0
5544,66,69,2000.0,1200000.0,56,550000.0
5545,65,65,3000.0,275000.0,68,220000.0
5546,69,69,3000.0,750000.0,66,600000.0
5547,61,69,1000.0,619000.0,61,375000.0
5548,68,68,4000.0,1100000.0,62,850000.0
5549,56,70,1000.0,428000.0,42,180000.0
5550,69,69,4000.0,1300000.0,70,1000000.0
5551,55,65,2000.0,228000.0,52,120000.0
5552,64,66,2000.0,596000.0,53,450000.0
5553,68,70,6000.0,1700000.0,67,875000.0
5554,72,79,5000.0,6400000.0,68,3700000.0
5555,66,71,4000.0,1100000.0,65,625000.0
5556,60,77,1000.0,956000.0,55,450000.0
5557,67,69,4000.0,1100000.0,67,625000.0
5558,56,71,1000.0,332000.0,49,160000.0
5559,59,66,1000.0,314000.0,54,190000.0
5560,64,76,3000.0,1400000.0,56,650000.0
5561,50,62,1000.0,93000.0,43,50000.0
5562,65,66,3000.0,663000.0,63,500000.0
5563,61,61,3000.0,438000.0,58,250000.0
5564,64,73,2000.0,1200000.0,64,700000.0
5565,73,73,35000.0,7500000.0,68,4000000.0
5566,71,74,3000.0,4200000.0,66,2500000.0
5567,66,74,1000.0,2000000.0,64,825000.0
5568,73,73,34000.0,6800000.0,66,3800000.0
5569,60,72,1000.0,536000.0,51,325000.0
5570,66,66,2000.0,1000000.0,69,575000.0
5571,53,66,1000.0,166000.0,47,80000.0
5572,71,71,6000.0,1100000.0,65,750000.0
5573,65,67,7000.0,906000.0,65,525000.0
5574,71,71,6000.0,1800000.0,57,1400000.0
5575,68,77,11000.0,4622436.456796832,67,1400000.0
5576,61,66,1000.0,593000.0,59,325000.0
5577,63,64,4000.0,561000.0,57,325000.0
5578,71,73,16000.0,5000000.0,65,2300000.0
5579,60,78,5000.0,947000.0,56,375000.0
5580,58,68,1000.0,347000.0,48,210000.0
5581,70,70,6000.0,3100000.0,66,1900000.0
5582,60,60,1000.0,326000.0,59,210000.0
5583,62,82,2000.0,1900000.0,65,600000.0
5584,65,66,1000.0,861000.0,63,650000.0
5585,70,71,2000.0,2400000.0,70,1700000.0
5586,61,71,1000.0,510000.0,52,300000.0
5587,67,67,4000.0,688000.0,60,550000.0
5588,69,71,9000.0,1800000.0,63,1300000.0
5589,53,69,3000.0,341000.0,57,130000.0
5590,74,74,6000.0,3900000.0,68,2300000.0
5591,63,63,1000.0,469000.0,55,375000.0
5592,60,64,1000.0,292000.0,60,220000.0
5593,57,72,1000.0,537000.0,57,190000.0
5594,73,73,25000.0,7300000.0,67,3900000.0
5595,72,72,8000.0,3700000.0,67,2300000.0
5596,70,75,10000.0,3800000.0,65,2400000.0
5597,64,66,3000.0,958000.0,59,525000.0
5598,59,70,1000.0,449000.0,57,230000.0
5599,52,64,1000.0,140000.0,48,90000.0
5600,74,74,18000.0,7400000.0,70,4400000.0
5601,52,60,1000.0,93000.0,36,60000.0
5602,61,75,3000.0,1200000.0,60,525000.0
5603,66,72,1000.0,1800000.0,63,750000.0
5604,70,70,5000.0,2300000.0,67,1800000.0
5605,70,70,6000.0,2200000.0,71,1600000.0
5606,61,66,2000.0,427000.0,52,280000.0
5607,73,73,18000.0,4000000.0,70,3100000.0
5608,59,59,2000.0,323000.0,56,150000.0
5609,69,69,8000.0,1600000.0,67,1000000.0
5610,60,62,2000.0,475000.0,61,260000.0
5611,70,70,7000.0,900000.0,67,600000.0
5612,65,79,5000.0,4622436.456796832,60,1000000.0
5613,70,71,7000.0,2100000.0,70,1600000.0
5614,56,64,1000.0,180000.0,52,120000.0
5615,66,66,2000.0,403000.0,61,230000.0
5616,57,69,1000.0,351000.0,52,180000.0
5617,67,72,3000.0,1200000.0,66,850000.0
5618,71,71,9000.0,1500000.0,77,725000.0
5619,62,63,2000.0,684000.0,56,375000.0
5620,55,68,1000.0,356000.0,42,150000.0
5621,70,70,2000.0,1900000.0,51,1400000.0
5622,64,65,1000.0,748000.0,60,525000.0
5623,57,72,1000.0,394000.0,45,210000.0
5624,58,58,1000.0,68000.0,55,50000.0
5625,66,67,1000.0,838000.0,64,500000.0
5626,62,70,2000.0,553000.0,59,325000.0
5627,70,70,7000.0,4622436.456796832,72,1800000.0
5628,73,80,69000.0,10800000.0,68,4800000.0
5629,68,68,9000.0,855000.0,71,450000.0
5630,72,72,11000.0,3500000.0,71,1600000.0
5631,72,75,8000.0,6700000.0,66,3200000.0
5632,64,79,3000.0,2400000.0,60,950000.0
5633,71,74,6000.0,5300000.0,71,2400000.0
5634,64,64,1000.0,825000.0,59,375000.0
5635,64,77,2000.0,1800000.0,63,775000.0
5636,64,70,2000.0,1000000.0,59,525000.0
5637,70,70,2000.0,1800000.0,65,1300000.0
5638,72,72,14000.0,5900000.0,68,2700000.0
5639,65,70,2000.0,1600000.0,59,725000.0
5640,63,70,2000.0,975000.0,58,500000.0
5641,65,73,4000.0,2000000.0,65,825000.0
5642,64,69,3000.0,4622436.456796832,59,500000.0
5643,65,71,5000.0,1200000.0,72,750000.0
5644,48,59,1000.0,88000.0,53,50000.0
5645,61,67,4000.0,638000.0,56,290000.0
5646,64,65,1000.0,563000.0,57,425000.0
5647,63,63,3000.0,602000.0,58,280000.0
5648,55,59,1000.0,130000.0,45,80000.0
5649,63,70,2000.0,878000.0,59,450000.0
5650,65,65,2000.0,580000.0,64,400000.0
5651,73,77,18000.0,4622436.456796832,67,4400000.0
5652,68,68,8000.0,760000.0,63,400000.0
5653,64,64,2000.0,78000.0,61,60000.0
5654,69,76,9000.0,4622436.456796832,61,1500000.0
5655,72,75,51000.0,4622436.456796832,66,3900000.0
5656,68,68,7000.0,540000.0,52,270000.0
5657,53,71,1000.0,223000.0,39,100000.0
5658,67,67,3000.0,525000.0,67,300000.0
5659,70,70,23000.0,3500000.0,72,1800000.0
5660,65,76,1000.0,1500000.0,67,925000.0
5661,61,69,1000.0,471000.0,59,325000.0
5662,53,63,2000.0,192000.0,47,80000.0
5663,56,73,1000.0,300000.0,50,160000.0
5664,54,74,1000.0,368000.0,51,150000.0
5665,59,75,3000.0,660000.0,62,290000.0
5666,67,67,4000.0,1300000.0,65,800000.0
5667,59,68,1000.0,4622436.456796832,60,240000.0
5668,60,63,2000.0,493000.0,60,270000.0
5669,61,66,3000.0,779000.0,58,350000.0
5670,66,66,2000.0,875000.0,66,500000.0
5671,63,63,3000.0,581000.0,65,270000.0
5672,65,75,2000.0,1700000.0,57,875000.0
5673,64,64,2000.0,438000.0,66,350000.0
5674,66,71,2000.0,1300000.0,60,850000.0
5675,67,73,3000.0,1600000.0,56,1000000.0
5676,62,64,2000.0,497000.0,59,375000.0
5677,68,73,4000.0,1900000.0,66,1200000.0
5678,65,65,5000.0,834000.0,58,575000.0
5679,63,67,2000.0,870000.0,64,400000.0
5680,57,71,1000.0,572000.0,54,210000.0
5681,62,67,1000.0,530000.0,62,400000.0
5682,71,71,8000.0,2000000.0,65,1400000.0
5683,62,76,4000.0,4622436.456796832,60,650000.0
5684,67,73,15000.0,4622436.456796832,63,1100000.0
5685,62,72,1000.0,701000.0,55,425000.0
5686,66,66,1000.0,270000.0,72,200000.0
5687,56,59,2000.0,168000.0,46,110000.0
5688,64,71,3000.0,4622436.456796832,62,650000.0
5689,67,67,3000.0,788000.0,69,450000.0
5690,56,68,1000.0,315000.0,51,150000.0
5691,54,67,1000.0,276000.0,47,130000.0
5692,67,76,13000.0,4622436.456796832,61,1200000.0
5693,53,75,1000.0,293000.0,38,130000.0
5694,65,72,1000.0,1200000.0,56,775000.0
5695,54,69,2000.0,354000.0,52,140000.0
5696,55,68,1000.0,304000.0,47,150000.0
5697,72,72,10000.0,4400000.0,66,2300000.0
5698,66,71,4000.0,1400000.0,64,725000.0
5699,61,63,2000.0,381000.0,53,250000.0
5700,69,80,10000.0,3000000.0,66,1600000.0
5701,58,63,1000.0,200000.0,53,140000.0
5702,71,71,2000.0,1000000.0,69,750000.0
5703,60,73,4000.0,4622436.456796832,53,400000.0
5704,74,74,8000.0,7200000.0,76,4800000.0
5705,56,60,1000.0,126000.0,41,80000.0
5706,72,72,7000.0,5500000.0,68,3100000.0
5707,62,77,6000.0,1500000.0,56,600000.0
5708,68,69,2000.0,4622436.456796832,55,850000.0
5709,58,67,1000.0,281000.0,53,170000.0
5710,53,60,1000.0,156000.0,47,80000.0
5711,60,60,2000.0,333000.0,55,190000.0
5712,62,62,2000.0,280000.0,64,130000.0
5713,63,72,1000.0,975000.0,56,500000.0
5714,62,67,1000.0,486000.0,55,290000.0
5715,57,58,2000.0,178000.0,47,80000.0
5716,72,72,12000.0,723000.0,74,425000.0
5717,65,68,2000.0,1100000.0,64,675000.0
5718,64,73,2000.0,4622436.456796832,51,700000.0
5719,72,78,6000.0,8400000.0,70,3600000.0
5720,72,72,14000.0,6500000.0,72,3400000.0
5721,70,76,3000.0,4400000.0,68,2500000.0
5722,72,81,5000.0,8200000.0,61,4800000.0
5723,66,66,1000.0,175000.0,69,140000.0
5724,64,70,1000.0,866000.0,59,525000.0
5725,70,74,1000.0,5300000.0,70,2400000.0
5726,72,77,40000.0,4622436.456796832,64,3000000.0
5727,60,70,1000.0,493000.0,50,290000.0
5728,73,73,27000.0,5000000.0,73,3000000.0
5729,62,69,2000.0,595000.0,53,350000.0
5730,67,70,7000.0,1800000.0,63,800000.0
5731,66,66,3000.0,540000.0,65,400000.0
5732,71,80,7000.0,4622436.456796832,67,3000000.0
5733,69,74,3000.0,1500000.0,60,1000000.0
5734,66,72,2000.0,1300000.0,68,750000.0
5735,73,74,7000.0,7500000.0,71,4800000.0
5736,62,62,2000.0,245000.0,52,140000.0
5737,70,74,7000.0,3100000.0,65,2400000.0
5738,64,64,4000.0,831000.0,57,475000.0
5739,68,68,9000.0,998000.0,57,525000.0
5740,72,72,12000.0,4622436.456796832,67,2700000.0
5741,64,66,1000.0,729000.0,66,550000.0
5742,65,72,3000.0,1100000.0,61,650000.0
5743,71,71,5000.0,1500000.0,67,950000.0
5744,63,81,2000.0,1300000.0,62,650000.0
5745,66,72,2000.0,4622436.456796832,54,875000.0
5746,54,72,1000.0,263000.0,56,140000.0
5747,72,72,3000.0,4500000.0,66,3200000.0
5748,63,68,2000.0,776000.0,52,425000.0
5749,75,75,40000.0,8500000.0,78,5000000.0
5750,69,70,6000.0,2300000.0,62,1200000.0
5751,67,74,9000.0,4622436.456796832,59,1100000.0
5752,63,64,1000.0,413000.0,51,290000.0
5753,64,73,2000.0,1200000.0,54,525000.0
5754,65,65,2000.0,700000.0,71,400000.0
5755,70,70,14000.0,1000000.0,78,550000.0
5756,62,71,3000.0,4622436.456796832,55,475000.0
5757,57,70,2000.0,410000.0,56,180000.0
5758,62,77,1000.0,1600000.0,50,575000.0
5759,55,59,1000.0,146000.0,52,110000.0
5760,57,83,1000.0,515000.0,55,210000.0
5761,64,67,2000.0,4622436.456796832,66,400000.0
5762,68,68,4000.0,1600000.0,68,900000.0
5763,65,76,12000.0,4622436.456796832,57,925000.0
5764,69,74,5000.0,4622436.456796832,70,1400000.0
5765,68,72,5000.0,1900000.0,62,1200000.0
5766,53,72,1000.0,203000.0,53,100000.0
5767,70,70,6000.0,2100000.0,65,1300000.0
5768,73,76,13000.0,4622436.456796832,64,5000000.0
5769,63,66,3000.0,684000.0,50,375000.0
5770,66,73,2000.0,1500000.0,56,900000.0
5771,63,63,1000.0,193000.0,58,110000.0
5772,72,72,7000.0,4600000.0,68,3200000.0
5773,71,71,11000.0,3200000.0,66,2100000.0
5774,65,66,3000.0,1100000.0,63,600000.0
5775,71,71,12000.0,3200000.0,66,2000000.0
5776,61,65,1000.0,362000.0,51,230000.0
5777,69,71,4000.0,1600000.0,67,1100000.0
5778,63,68,2000.0,788000.0,59,500000.0
5779,66,78,8000.0,4622436.456796832,66,1000000.0
5780,73,73,11000.0,5200000.0,70,4100000.0
5781,64,76,2000.0,1200000.0,63,725000.0
5782,59,81,6000.0,998000.0,50,350000.0
5783,65,78,3000.0,2100000.0,56,925000.0
5784,70,70,7000.0,2100000.0,66,1600000.0
5785,62,66,3000.0,4622436.456796832,56,325000.0
5786,68,73,2000.0,4622436.456796832,60,1200000.0
5787,67,67,7000.0,1400000.0,69,800000.0
5788,66,67,2000.0,1000000.0,67,775000.0
5789,67,71,2000.0,1800000.0,56,825000.0
5790,58,70,3000.0,418000.0,51,220000.0
5791,57,57,2000.0,126000.0,46,70000.0
5792,69,69,12000.0,540000.0,64,300000.0
5793,64,64,1000.0,544000.0,61,375000.0
5794,67,67,3000.0,825000.0,68,550000.0
5795,58,70,1000.0,340000.0,59,200000.0
5796,69,69,1000.0,338000.0,65,250000.0
5797,53,62,2000.0,136000.0,45,80000.0
5798,65,65,2000.0,531000.0,60,425000.0
5799,74,74,9000.0,6700000.0,78,4200000.0
5800,65,71,1000.0,1600000.0,50,650000.0
5801,69,69,6000.0,563000.0,67,375000.0
5802,72,72,31000.0,4400000.0,70,2300000.0
5803,72,72,11000.0,4200000.0,66,3300000.0
5804,63,63,1000.0,438000.0,62,350000.0
5805,71,71,22000.0,3100000.0,65,1800000.0
5806,66,68,3000.0,991000.0,58,650000.0
5807,61,71,1000.0,683000.0,55,350000.0
5808,64,72,3000.0,1300000.0,56,650000.0
5809,61,70,1000.0,421000.0,58,290000.0
5810,73,73,15000.0,5700000.0,69,3900000.0
5811,68,75,6000.0,3000000.0,66,1300000.0
5812,65,65,6000.0,4622436.456796832,62,300000.0
5813,73,74,8000.0,6300000.0,70,3800000.0
5814,70,73,5000.0,3000000.0,76,2300000.0
5815,68,68,4000.0,4622436.456796832,65,525000.0
5816,66,66,3000.0,1000000.0,65,675000.0
5817,72,76,25000.0,4622436.456796832,59,4100000.0
5818,59,59,1000.0,124000.0,53,80000.0
5819,62,64,1000.0,331000.0,64,250000.0
5820,65,65,3000.0,963000.0,61,550000.0
5821,57,73,2000.0,501000.0,49,220000.0
5822,66,71,5000.0,1300000.0,56,725000.0
5823,66,84,4000.0,2500000.0,47,1100000.0
5824,65,72,1000.0,1200000.0,63,750000.0
5825,67,69,3000.0,1200000.0,65,750000.0
5826,67,67,3000.0,1100000.0,67,775000.0
5827,72,72,10000.0,4300000.0,71,2200000.0
5828,64,65,3000.0,563000.0,65,425000.0
5829,53,66,1000.0,206000.0,51,110000.0
5830,66,66,2000.0,719000.0,66,575000.0
5831,65,82,5000.0,2700000.0,58,1100000.0
5832,64,64,1000.0,405000.0,54,270000.0
5833,68,69,4000.0,1600000.0,64,1000000.0
5834,55,66,2000.0,278000.0,54,150000.0
5835,73,73,8000.0,5600000.0,70,4000000.0
5836,66,76,6000.0,4622436.456796832,67,1000000.0
5837,72,72,3000.0,263000.0,66,210000.0
5838,67,67,9000.0,1600000.0,52,825000.0
5839,66,83,4000.0,3200000.0,59,1400000.0
5840,63,80,3000.0,2000000.0,54,800000.0
5841,64,64,3000.0,618000.0,63,325000.0
5842,56,73,1000.0,338000.0,43,180000.0
5843,54,71,1000.0,379000.0,47,150000.0
5844,62,72,1000.0,775000.0,61,500000.0
5845,64,64,2000.0,563000.0,62,450000.0
5846,56,69,1000.0,356000.0,55,150000.0
5847,61,64,1000.0,431000.0,57,325000.0
5848,70,72,4000.0,2900000.0,65,1800000.0
5849,60,67,1000.0,508000.0,52,290000.0
5850,67,71,3000.0,1100000.0,65,825000.0
5851,70,70,6000.0,2300000.0,66,1400000.0
5852,68,68,3000.0,1100000.0,66,900000.0
5853,64,69,2000.0,924000.0,62,425000.0
5854,67,67,12000.0,1400000.0,60,750000.0
5855,61,77,3000.0,1000000.0,53,500000.0
5856,71,77,11000.0,6300000.0,68,2700000.0
5857,56,68,1000.0,203000.0,52,140000.0
5858,57,57,2000.0,172000.0,54,80000.0
5859,69,74,5000.0,3000000.0,68,1400000.0
5860,61,79,3000.0,1200000.0,57,525000.0
5861,65,69,2000.0,913000.0,55,500000.0
5862,65,65,2000.0,743000.0,64,550000.0
5863,67,71,3000.0,1100000.0,63,825000.0
5864,58,66,3000.0,4622436.456796832,51,140000.0
5865,53,74,1000.0,300000.0,46,120000.0
5866,72,72,17000.0,6500000.0,67,2900000.0
5867,61,70,1000.0,696000.0,56,290000.0
5868,72,77,35000.0,4622436.456796832,72,4100000.0
5869,60,70,3000.0,609000.0,50,290000.0
5870,70,70,6000.0,1700000.0,62,1000000.0
5871,66,80,3000.0,2900000.0,61,1100000.0
5872,64,64,2000.0,594000.0,66,475000.0
5873,70,70,8000.0,2700000.0,68,1800000.0
5874,59,72,2000.0,605000.0,52,260000.0
5875,63,73,4000.0,945000.0,55,450000.0
5876,57,71,1000.0,454000.0,58,230000.0
5877,65,66,2000.0,827000.0,59,525000.0
5878,58,73,1000.0,609000.0,45,280000.0
5879,63,68,5000.0,4622436.456796832,46,350000.0
5880,62,62,1000.0,439000.0,51,325000.0
5881,67,68,3000.0,1100000.0,61,725000.0
5882,50,66,1000.0,125000.0,52,60000.0
5883,71,72,9000.0,3500000.0,64,2200000.0
5884,68,68,8000.0,866000.0,67,525000.0
5885,64,72,2000.0,1100000.0,51,575000.0
5886,73,73,15000.0,4622436.456796832,74,3800000.0
5887,62,71,3000.0,880000.0,44,400000.0
5888,71,71,13000.0,1400000.0,69,675000.0
5889,75,75,35000.0,7300000.0,68,3800000.0
5890,69,69,19000.0,4622436.456796832,68,825000.0
5891,72,78,28000.0,7600000.0,68,3600000.0
5892,57,71,3000.0,480000.0,51,190000.0
5893,68,76,3000.0,1900000.0,65,1300000.0
5894,71,71,3000.0,2400000.0,65,1800000.0
5895,62,62,1000.0,62000.0,50,40000.0
5896,58,66,1000.0,232000.0,51,160000.0
5897,53,62,3000.0,148000.0,55,80000.0
5898,73,75,20000.0,7200000.0,69,4900000.0
5899,72,72,19000.0,3400000.0,68,1800000.0
5900,57,70,3000.0,4622436.456796832,53,190000.0
5901,52,69,1000.0,178000.0,55,90000.0
5902,73,73,8000.0,4800000.0,70,3000000.0
5903,48,61,1000.0,99000.0,45,50000.0
5904,68,73,1000.0,2700000.0,64,1200000.0
5905,61,81,4000.0,1400000.0,51,525000.0
5906,57,73,1000.0,499000.0,61,210000.0
5907,63,79,2000.0,4622436.456796832,51,725000.0
5908,63,71,3000.0,935000.0,55,550000.0
5909,61,71,1000.0,471000.0,59,325000.0
5910,69,72,8000.0,4622436.456796832,61,1100000.0
5911,72,77,23000.0,7000000.0,68,3500000.0
5912,68,72,1000.0,1700000.0,50,1200000.0
5913,68,68,2000.0,1200000.0,72,775000.0
5914,55,71,2000.0,455000.0,63,180000.0
5915,64,66,2000.0,1000000.0,64,550000.0
5916,73,73,22000.0,4800000.0,72,2500000.0
5917,70,74,4000.0,3200000.0,68,1900000.0
5918,75,75,10000.0,743000.0,72,450000.0
5919,56,62,1000.0,186000.0,39,120000.0
5920,72,72,11000.0,4700000.0,63,3100000.0
5921,57,57,1000.0,108000.0,47,80000.0
5922,59,71,1000.0,392000.0,43,270000.0
5923,74,74,7000.0,5200000.0,65,3200000.0
5924,68,71,5000.0,4622436.456796832,52,950000.0
5925,60,63,1000.0,292000.0,56,220000.0
5926,62,84,8000.0,2000000.0,60,700000.0
5927,69,71,4000.0,1800000.0,58,1000000.0
5928,65,65,1000.0,540000.0,62,400000.0
5929,62,62,1000.0,215000.0,68,100000.0
5930,59,74,3000.0,821000.0,60,325000.0
5931,65,85,3000.0,2400000.0,49,900000.0
5932,73,73,9000.0,3400000.0,65,2500000.0
5933,71,72,20000.0,3800000.0,63,2200000.0
5934,72,72,71000.0,4622436.456796832,71,2600000.0
5935,61,71,2000.0,680000.0,59,400000.0
5936,62,76,1000.0,1300000.0,55,600000.0
5937,68,68,1000.0,911000.0,72,675000.0
5938,72,81,9000.0,7700000.0,67,4000000.0
5939,64,64,3000.0,998000.0,66,475000.0
5940,61,75,2000.0,4622436.456796832,56,500000.0
5941,65,65,3000.0,471000.0,53,325000.0
5942,67,72,1000.0,961000.0,60,725000.0
5943,60,67,1000.0,508000.0,53,290000.0
5944,62,62,1000.0,70000.0,59,40000.0
5945,61,61,1000.0,175000.0,62,140000.0
5946,76,76,18000.0,4622436.456796832,72,5000000.0
5947,71,80,16000.0,6100000.0,68,3200000.0
5948,64,70,2000.0,1200000.0,64,525000.0
5949,65,65,1000.0,620000.0,66,400000.0
5950,52,66,1000.0,188000.0,35,100000.0
5951,54,59,1000.0,110000.0,45,70000.0
5952,73,73,40000.0,5900000.0,72,3100000.0
5953,66,84,2000.0,2800000.0,59,1400000.0
5954,67,73,5000.0,1300000.0,63,750000.0
5955,68,68,3000.0,473000.0,58,270000.0
5956,77,77,27000.0,5400000.0,76,3200000.0
5957,65,78,5000.0,4622436.456796832,57,1000000.0
5958,66,69,3000.0,1300000.0,61,825000.0
5959,72,73,1000.0,6500000.0,64,2900000.0
5960,74,74,18000.0,9100000.0,73,4800000.0
5961,70,70,8000.0,2500000.0,61,1300000.0
5962,72,72,20000.0,5600000.0,76,2900000.0
5963,58,66,1000.0,280000.0,52,160000.0
5964,71,82,1000.0,8600000.0,72,3600000.0
5965,71,79,10000.0,5000000.0,69,2600000.0
5966,71,71,38000.0,4622436.456796832,71,2300000.0
5967,70,70,13000.0,3300000.0,68,1900000.0
5968,59,79,1000.0,825000.0,54,300000.0
5969,74,74,25000.0,6100000.0,67,4200000.0
5970,67,67,5000.0,469000.0,69,375000.0
5971,65,72,7000.0,4622436.456796832,60,650000.0
5972,62,75,1000.0,4622436.456796832,60,575000.0
5973,67,76,12000.0,4622436.456796832,62,1200000.0
5974,66,69,2000.0,1500000.0,61,825000.0
5975,71,71,7000.0,3800000.0,65,2500000.0
5976,74,74,39000.0,2500000.0,69,1300000.0
5977,72,76,6000.0,5300000.0,67,3400000.0
5978,66,77,5000.0,2000000.0,63,975000.0
5979,65,65,4000.0,536000.0,62,325000.0
5980,74,74,9000.0,5300000.0,73,3500000.0
5981,58,58,1000.0,25000.0,47,20000.0
5982,69,72,8000.0,2300000.0,60,1100000.0
5983,62,68,1000.0,4622436.456796832,68,425000.0
5984,66,66,1000.0,813000.0,68,650000.0
5985,66,67,2000.0,1100000.0,56,750000.0
5986,56,71,2000.0,455000.0,55,200000.0
5987,66,69,2000.0,1400000.0,61,650000.0
5988,51,63,1000.0,123000.0,51,70000.0
5989,58,68,2000.0,357000.0,58,210000.0
5990,61,61,1000.0,189000.0,54,140000.0
5991,67,80,3000.0,3000000.0,59,1400000.0
5992,61,77,5000.0,1200000.0,56,525000.0
5993,72,76,10000.0,5200000.0,66,3400000.0
5994,67,67,4000.0,781000.0,64,625000.0
5995,72,72,7000.0,3900000.0,69,3000000.0
5996,64,69,1000.0,763000.0,59,500000.0
5997,70,70,6000.0,829000.0,60,425000.0
5998,73,73,25000.0,7900000.0,67,4200000.0
5999,68,68,1000.0,96000.0,66,60000.0
6000,69,69,4000.0,760000.0,70,475000.0
6001,66,66,3000.0,844000.0,60,675000.0
6002,69,69,9888.37143663562,4622436.456796832,72,2481203.67102012
6003,55,69,2000.0,4622436.456796832,55,160000.0
6004,66,67,1000.0,853000.0,66,525000.0
6005,66,75,5000.0,1700000.0,48,1000000.0
6006,71,83,4000.0,6500000.0,60,3600000.0
6007,64,77,1000.0,1400000.0,58,700000.0
6008,56,73,1000.0,404000.0,50,170000.0
6009,67,67,5000.0,1300000.0,64,650000.0
6010,66,72,3000.0,1700000.0,56,875000.0
6011,67,73,8000.0,4622436.456796832,64,900000.0
6012,67,68,2000.0,1100000.0,58,750000.0
6013,66,68,2000.0,991000.0,65,650000.0
6014,56,74,1000.0,356000.0,44,180000.0
6015,52,67,1000.0,202000.0,36,80000.0
6016,61,67,1000.0,421000.0,57,290000.0
6017,68,70,2000.0,1100000.0,65,750000.0
6018,67,67,4000.0,1300000.0,65,725000.0
6019,65,85,6000.0,3200000.0,56,1100000.0
6020,70,70,6000.0,1900000.0,61,1200000.0
6021,63,63,4000.0,613000.0,55,350000.0
6022,64,64,2000.0,105000.0,58,60000.0
6023,58,69,1000.0,289000.0,38,170000.0
6024,58,66,1000.0,273000.0,49,140000.0
6025,70,73,5000.0,3000000.0,61,1800000.0
6026,70,70,9000.0,2600000.0,65,1400000.0
6027,71,71,24000.0,3500000.0,67,1900000.0
6028,63,80,3000.0,4622436.456796832,58,775000.0
