,overall_rating,potential,wage,release_clause_euro,reactions,value
7416,53,59,0.0,0.000515549,53,80000.0
7417,63,63,0.002202643,0.003218428,59,375000.0
7418,59,68,0.0,0.001917042,58,240000.0
7419,66,75,0.035242291,0.023071754,64,975000.0
7420,73,73,0.019823789,0.008944526,73,1200000.0
7421,56,72,0.0,0.001806924,48,180000.0
7422,69,75,0.011013216,0.013949857,63,1400000.0
7423,65,72,0.002202643,0.005941328,62,550000.0
7424,63,74,0.002202643,0.006441861,45,650000.0
7425,58,65,0.0,0.001026093,51,150000.0
7426,73,73,0.022026432,0.042480241,70,4000000.0
7427,64,74,0.002202643,0.005941328,58,750000.0
7428,67,67,0.002202643,0.005941328,62,800000.0
7429,63,70,0.002202643,0.003018214,61,425000.0
7430,70,77,0.00660793,0.024461051,68,2100000.0
7431,71,74,0.017621145,0.01945572,66,2500000.0
7432,66,73,0.002202643,0.006441861,64,775000.0
7433,66,71,0.00660793,0.006441861,58,875000.0
7434,69,69,0.022026432,0.023071754,67,700000.0
7435,67,74,0.002202643,0.008944526,57,800000.0
7436,60,72,0.0,0.002657831,48,375000.0
7437,65,75,0.002202643,0.008944526,63,775000.0
7438,66,66,0.004405286,0.002657831,62,375000.0
7439,65,65,0.0,0.002978172,64,450000.0
7440,65,65,0.002202643,0.002467628,68,375000.0
7441,61,69,0.008810573,0.023071754,59,375000.0
7442,56,76,0.0,0.001892015,49,170000.0
7443,64,65,0.015418502,0.005440794,56,550000.0
7444,65,69,0.00660793,0.00446976,61,575000.0
7445,51,60,0.0,0.000245261,42,40000.0
7446,75,75,0.061674009,0.030467448,74,3400000.0
7447,61,62,0.004405286,0.002007138,56,240000.0
7448,72,73,0.011013216,0.022959452,65,2900000.0
7449,71,74,0.013215859,0.020456786,67,2400000.0
7450,69,69,0.015418502,0.004064329,62,375000.0
7451,63,70,0.002202643,0.023071754,56,450000.0
7452,53,62,0.0,0.000875933,46,80000.0
7453,64,65,0.002202643,0.003819067,56,425000.0
7454,66,81,0.024229075,0.015951989,63,1200000.0
7455,67,67,0.004405286,0.003428652,66,450000.0
7456,69,69,0.030837004,0.007442927,64,875000.0
7457,59,62,0.0,0.001291375,59,190000.0
7458,70,70,0.013215859,0.011447191,66,1400000.0
7459,58,58,0.0,0.000690736,64,70000.0
7460,50,63,0.0,0.000480512,41,50000.0
7461,63,72,0.0,0.004314595,56,500000.0
7462,51,59,0.002202643,0.00052556,33,50000.0
7463,56,63,0.0,0.000590629,32,90000.0
7464,65,76,0.019577911,0.023071754,70,2481203.671
7465,67,73,0.002202643,0.007442927,68,875000.0
7466,51,60,0.0,0.000370394,52,60000.0
7467,66,66,0.030837004,0.006441861,61,700000.0
7468,63,73,0.0,0.004404691,60,525000.0
7469,58,67,0.0,0.023071754,61,170000.0
7470,63,63,0.0,0.002477639,64,350000.0
7471,69,74,0.00660793,0.010946658,71,1400000.0
7472,67,76,0.004405286,0.008443993,70,1000000.0
7473,69,73,0.004405286,0.006942394,53,925000.0
7474,73,73,0.028634361,0.028465316,78,3800000.0
7475,51,68,0.0,0.00061065,46,70000.0
7476,61,74,0.0,0.003924179,59,425000.0
7477,66,68,0.008810573,0.006942394,65,625000.0
7478,68,71,0.024229075,0.010946658,67,1100000.0
7479,72,72,0.04185022,0.023071754,74,3100000.0
7480,64,64,0.002202643,0.001501599,55,250000.0
7481,52,56,0.0,0.000485517,45,70000.0
7482,60,65,0.002202643,0.001826946,63,240000.0
7483,62,76,0.002202643,0.00794346,52,625000.0
7484,68,68,0.002202643,0.004940261,65,675000.0
7485,69,77,0.00660793,0.011947724,61,1300000.0
7486,76,76,0.110132159,0.041979708,80,4400000.0
7487,62,73,0.0,0.003839089,46,400000.0
7488,63,66,0.0,0.003083284,56,475000.0
7489,68,68,0.013215859,0.023071754,69,875000.0
7490,66,66,0.004405286,0.004654958,65,650000.0
7491,73,73,0.008810573,0.015951989,77,2000000.0
7492,67,68,0.004405286,0.006441861,60,900000.0
7493,59,73,0.0,0.003393614,52,350000.0
7494,58,67,0.004405286,0.023071754,53,170000.0
7495,64,64,0.002202643,0.000680725,64,110000.0
7496,64,69,0.004405286,0.023071754,63,625000.0
7497,68,68,0.002202643,0.005440794,58,700000.0
7498,70,78,0.024229075,0.01945572,65,2600000.0
7499,70,70,0.022026432,0.010946658,64,1300000.0
7500,73,73,0.0,0.031468514,76,3000000.0
7501,62,73,0.0,0.003839089,54,400000.0
7502,72,72,0.019823789,0.004189462,68,425000.0
7503,67,71,0.002202643,0.00794346,61,1000000.0
7504,61,75,0.002202643,0.005941328,60,475000.0
7505,60,60,0.002202643,0.001601706,46,190000.0
7506,57,73,0.0,0.002212356,53,200000.0
7507,68,87,0.004405286,0.018955187,60,1800000.0
7508,52,66,0.0,0.000875933,53,100000.0
7509,70,70,0.011013216,0.010946658,57,1400000.0
7510,67,67,0.013215859,0.006441861,63,600000.0
7511,67,76,0.028634361,0.023071754,55,1000000.0
7512,54,64,0.0,0.000735784,56,110000.0
7513,59,59,0.0,0.000400426,61,60000.0
7514,71,76,0.057268722,0.023071754,64,2600000.0
7515,63,72,0.0,0.004109376,56,575000.0
7516,62,63,0.002202643,0.002147287,56,290000.0
7517,60,60,0.002202643,0.00068573,65,120000.0
7518,66,78,0.00660793,0.008443993,63,1000000.0
7519,62,68,0.004405286,0.004614915,53,425000.0
7520,63,63,0.00660793,0.002332484,55,290000.0
7521,67,82,0.0,0.017453588,62,1300000.0
7522,72,72,0.002202643,0.006441861,70,975000.0
7523,63,64,0.004405286,0.004044307,58,450000.0
7524,66,81,0.015418502,0.023071754,59,1400000.0
7525,73,73,0.013215859,0.022458919,74,3000000.0
7526,72,72,0.030837004,0.008944526,72,950000.0
7527,59,70,0.00660793,0.002502665,60,270000.0
7528,66,73,0.004405286,0.023071754,73,900000.0
7529,70,70,0.015418502,0.009945592,54,1600000.0
7530,58,72,0.004405286,0.002963156,49,260000.0
7531,72,75,0.011013216,0.029466382,68,3200000.0
7532,65,79,0.011013216,0.013449324,62,1200000.0
7533,67,67,0.008810573,0.004940261,70,800000.0
7534,72,72,0.019823789,0.022959452,68,2400000.0
7535,63,63,0.0,0.00068573,64,120000.0
7536,58,77,0.0,0.00249766,52,230000.0
7537,67,72,0.011013216,0.006441861,59,850000.0
7538,71,77,0.017621145,0.018955187,72,2400000.0
7539,65,71,0.0,0.006441861,63,725000.0
7540,58,71,0.0,0.002307457,47,240000.0
7541,66,73,0.004405286,0.00794346,60,900000.0
7542,52,63,0.0,0.000775826,48,70000.0
7543,68,68,0.011013216,0.00189702,64,270000.0
7544,68,75,0.026431718,0.011447191,67,1100000.0
7545,66,66,0.002202643,0.00106113,63,150000.0
7546,69,69,0.015418502,0.008443993,66,1100000.0
7547,69,69,0.008810573,0.00083589,84,120000.0
7548,66,67,0.004405286,0.005941328,58,775000.0
7549,73,73,0.024229075,0.022458919,70,3000000.0
7550,61,61,0.0,0.001561663,60,260000.0
7551,65,75,0.008810573,0.007442927,51,725000.0
7552,63,68,0.002202643,0.003879131,60,500000.0
7553,73,73,0.013215859,0.041979708,71,4000000.0
7554,50,60,0.002202643,0.000315336,32,40000.0
7555,51,63,0.0,0.000445474,44,60000.0
7556,60,75,0.0,0.005941328,58,450000.0
7557,70,70,0.011013216,0.017954121,66,1700000.0
7558,62,71,0.0,0.00409436,56,475000.0
7559,66,66,0.0,0.002843028,60,375000.0
7560,67,68,0.004405286,0.005440794,64,725000.0
7561,73,76,0.022026432,0.032970113,69,4200000.0
7562,62,71,0.002202643,0.003979238,61,475000.0
7563,52,60,0.00660793,0.00060064,53,70000.0
7564,60,71,0.004405286,0.003964222,55,350000.0
7565,65,65,0.00660793,0.00439468,59,575000.0
7566,51,66,0.0,0.000590629,35,70000.0
7567,71,72,0.011013216,0.016953055,64,2200000.0
7568,73,74,0.077092511,0.046985039,70,4800000.0
7569,57,77,0.0,0.002267415,53,190000.0
7570,60,61,0.019577911,0.023071754,59,2481203.671
7571,55,67,0.0,0.001301386,42,140000.0
7572,64,79,0.008810573,0.023071754,65,950000.0
7573,60,60,0.002202643,0.00098605,54,120000.0
7574,68,68,0.019823789,0.008944526,64,900000.0
7575,55,72,0.0,0.001531631,47,170000.0
7576,52,61,0.0,0.000370394,39,60000.0
7577,61,70,0.004405286,0.003028225,64,325000.0
7578,65,65,0.011013216,0.004509803,64,425000.0
7579,57,67,0.002202643,0.0015967,56,170000.0
7580,64,83,0.004405286,0.012448257,55,900000.0
7581,71,71,0.004405286,0.014950923,74,1400000.0
7582,61,69,0.0,0.002457617,61,325000.0
7583,61,66,0.0,0.002092228,43,325000.0
7584,67,70,0.004405286,0.008443993,51,975000.0
7585,68,72,0.004405286,0.00794346,70,1200000.0
7586,67,75,0.011013216,0.010946658,66,975000.0
7587,60,74,0.004405286,0.023071754,58,400000.0
7588,76,76,0.019577911,0.023071754,72,2481203.671
7589,72,72,0.00660793,0.016953055,67,2700000.0
7590,60,63,0.002202643,0.001536637,58,210000.0
7591,70,70,0.004405286,0.002592761,73,425000.0
7592,55,65,0.004405286,0.001091162,45,110000.0
7593,73,75,0.039647577,0.023071754,69,3900000.0
7594,54,68,0.0,0.001716828,56,150000.0
7595,68,76,0.019577911,0.023071754,61,2481203.671
7596,67,78,0.011013216,0.010946658,59,1300000.0
7597,65,65,0.002202643,0.002592761,64,425000.0
7598,67,73,0.002202643,0.006441861,66,900000.0
7599,53,63,0.0,0.000710757,37,100000.0
7600,68,77,0.00660793,0.010946658,67,1200000.0
7601,71,71,0.028634361,0.008443993,68,950000.0
7602,66,73,0.0,0.004835149,62,675000.0
7603,59,74,0.0,0.003503731,56,300000.0
7604,69,69,0.004405286,0.001501599,59,250000.0
7605,50,67,0.0,0.000530565,50,60000.0
7606,63,63,0.0,0.002042175,61,290000.0
7607,66,73,0.002202643,0.008944526,61,900000.0
7608,71,74,0.017621145,0.031468514,67,3000000.0
7609,63,63,0.002202643,0.00151161,67,180000.0
7610,66,67,0.002202643,0.003944201,60,525000.0
7611,64,70,0.0,0.004269547,64,525000.0
7612,52,60,0.002202643,0.00076081,59,70000.0
7613,55,66,0.0,0.001026093,39,150000.0
7614,70,70,0.033039648,0.015951989,66,1700000.0
7615,61,63,0.002202643,0.00166177,54,260000.0
7616,66,66,0.002202643,0.00181193,60,300000.0
7617,70,76,0.002202643,0.015951989,70,1800000.0
7618,65,65,0.0,0.003143348,63,475000.0
7619,63,65,0.008810573,0.00317338,56,375000.0
7620,65,70,0.002202643,0.005440794,57,725000.0
7621,64,81,0.004405286,0.012448257,62,900000.0
7622,64,72,0.008810573,0.006441861,60,675000.0
7623,66,73,0.00660793,0.006441861,59,775000.0
7624,67,67,0.0,0.006441861,69,600000.0
7625,64,72,0.002202643,0.004109376,55,575000.0
7626,61,69,0.0,0.002617788,51,325000.0
7627,54,71,0.0,0.001716828,55,150000.0
7628,69,69,0.019577911,0.023071754,64,2481203.671
7629,67,67,0.004405286,0.001721834,60,230000.0
7630,69,69,0.030837004,0.010446125,66,1100000.0
7631,65,79,0.004405286,0.011947724,59,1200000.0
7632,66,66,0.00660793,0.005440794,57,625000.0
7633,66,70,0.00660793,0.004364648,66,600000.0
7634,71,84,0.00660793,0.055494101,70,4200000.0
7635,70,70,0.011013216,0.008443993,64,1100000.0
7636,63,63,0.002202643,0.001751866,60,290000.0
7637,59,73,0.002202643,0.003879131,55,325000.0
7638,51,65,0.0,0.000695741,52,70000.0
7639,63,70,0.002202643,0.023071754,57,525000.0
7640,59,59,0.002202643,0.001226306,57,120000.0
7641,71,71,0.030837004,0.016953055,67,2400000.0
7642,71,71,0.019823789,0.017954121,66,2400000.0
7643,58,68,0.0,0.001937063,55,200000.0
7644,58,59,0.0,0.001156231,52,150000.0
7645,56,65,0.0,0.001021087,49,140000.0
7646,64,64,0.002202643,0.003188396,61,500000.0
7647,67,81,0.050660793,0.023071754,55,1500000.0
7648,64,65,0.0,0.003678918,53,525000.0
7649,57,75,0.0,0.00181193,54,200000.0
7650,59,71,0.004405286,0.003158364,59,280000.0
7651,51,63,0.0,0.00030032,43,50000.0
7652,59,65,0.002202643,0.001691802,53,180000.0
7653,67,71,0.004405286,0.010446125,66,975000.0
7654,65,73,0.002202643,0.004835149,62,675000.0
7655,65,66,0.002202643,0.003418641,60,525000.0
7656,73,73,0.039647577,0.028465316,74,3200000.0
7657,68,68,0.011013216,0.007442927,70,675000.0
7658,73,73,0.079295154,0.029966915,74,3200000.0
7659,60,76,0.0,0.004299579,40,375000.0
7660,68,72,0.022026432,0.023071754,69,825000.0
7661,72,72,0.030837004,0.019956253,70,2400000.0
7662,63,63,0.004405286,0.002782964,55,325000.0
7663,60,75,0.0,0.004349632,60,425000.0
7664,69,69,0.004405286,0.004940261,60,775000.0
7665,61,73,0.0,0.002657831,57,375000.0
7666,65,74,0.002202643,0.005941328,63,725000.0
7667,73,74,0.022026432,0.038475977,71,4800000.0
7668,65,79,0.002202643,0.012448257,55,950000.0
7669,50,64,0.0,0.000500533,48,60000.0
7670,64,64,0.002202643,0.002782964,47,325000.0
7671,63,71,0.0,0.003618854,57,475000.0
7672,72,80,0.035242291,0.023071754,64,4600000.0
7673,64,73,0.0,0.004940261,55,700000.0
7674,47,67,0.0,0.00076081,51,60000.0
7675,53,62,0.019577911,0.023071754,48,2481203.671
7676,62,69,0.0,0.003764009,58,425000.0
7677,72,79,0.037444934,0.046484506,59,4400000.0
7678,67,67,0.008810573,0.005941328,64,575000.0
7679,71,72,0.035242291,0.022959452,68,2700000.0
7680,67,72,0.002202643,0.006942394,61,1000000.0
7681,62,62,0.0,0.001751866,58,290000.0
7682,67,77,0.022026432,0.023071754,56,1200000.0
7683,70,70,0.015418502,0.008443993,66,1200000.0
7684,75,75,0.116740088,0.047485572,83,5000000.0
7685,53,70,0.0,0.000966029,50,110000.0
7686,58,66,0.0,0.001791908,58,190000.0
7687,61,74,0.008810573,0.004669974,52,425000.0
7688,76,76,0.052863436,0.036974378,72,3900000.0
7689,65,74,0.011013216,0.005941328,59,700000.0
7690,67,67,0.008810573,0.00212226,55,230000.0
7691,67,84,0.002202643,0.016452522,55,1600000.0
7692,53,74,0.0,0.00128637,43,110000.0
7693,60,72,0.004405286,0.023071754,56,325000.0
7694,63,63,0.004405286,0.003703945,65,350000.0
7695,54,69,0.0,0.001251333,53,140000.0
7696,66,67,0.002202643,0.006942394,64,750000.0
7697,68,76,0.011013216,0.011447191,60,1300000.0
7698,65,72,0.019577911,0.023071754,55,2481203.671
7699,64,74,0.004405286,0.005440794,61,725000.0
7700,64,68,0.0,0.003914169,59,600000.0
7701,73,73,0.044052863,0.026963716,73,3200000.0
7702,70,70,0.008810573,0.004940261,70,725000.0
7703,63,74,0.0,0.005440794,65,550000.0
7704,58,65,0.0,0.000880938,48,130000.0
7705,68,69,0.019577911,0.023071754,67,2481203.671
7706,60,66,0.0,0.001796914,56,240000.0
7707,66,66,0.011013216,0.004269547,65,525000.0
7708,58,69,0.0,0.001531631,40,220000.0
7709,63,77,0.0,0.008944526,57,800000.0
7710,59,67,0.0,0.001606711,52,230000.0
7711,72,72,0.030837004,0.021457853,70,2900000.0
7712,69,69,0.011013216,0.023071754,65,900000.0
7713,70,74,0.019823789,0.019956253,67,1900000.0
7714,70,70,0.024229075,0.01294879,73,1800000.0
7715,70,70,0.019823789,0.017954121,75,1800000.0
7716,74,74,0.015418502,0.019956253,67,2300000.0
7717,75,75,0.035242291,0.049487704,72,4900000.0
7718,72,72,0.015418502,0.008944526,64,950000.0
7719,69,69,0.008810573,0.006441861,69,900000.0
7720,57,69,0.002202643,0.023071754,48,180000.0
7721,67,74,0.008810573,0.008443993,60,900000.0
7722,64,70,0.0,0.005941328,57,625000.0
7723,50,62,0.0,0.000315336,45,40000.0
7724,66,73,0.022026432,0.023071754,55,775000.0
7725,66,69,0.0,0.005440794,54,800000.0
7726,68,75,0.017621145,0.023071754,63,1300000.0
7727,63,73,0.002202643,0.005941328,59,500000.0
7728,72,72,0.074889868,0.022458919,72,2400000.0
7729,62,71,0.0,0.003964222,56,350000.0
7730,66,66,0.004405286,0.003618854,62,475000.0
7731,66,75,0.017621145,0.023071754,49,1000000.0
7732,55,67,0.0,0.001466562,51,130000.0
7733,73,75,0.055066079,0.031969047,65,3200000.0
7734,74,74,0.028634361,0.033971179,72,3800000.0
7735,62,62,0.0,0.000690736,64,70000.0
7736,65,68,0.002202643,0.004274552,53,475000.0
7737,63,67,0.002202643,0.002988182,58,400000.0
7738,71,76,0.019823789,0.023071754,63,3100000.0
7739,65,66,0.004405286,0.005440794,62,625000.0
7740,73,79,0.013215859,0.053491969,76,4700000.0
7741,56,65,0.0,0.000865922,46,120000.0
7742,66,67,0.0,0.004940261,65,625000.0
7743,68,68,0.019577911,0.023071754,66,2481203.671
7744,65,68,0.002202643,0.004750059,65,675000.0
7745,62,68,0.002202643,0.00408435,51,425000.0
7746,55,58,0.0,0.000665709,51,90000.0
7747,59,60,0.0,0.001401493,54,180000.0
7748,58,70,0.0,0.001556658,54,180000.0
7749,64,73,0.0,0.006942394,59,600000.0
7750,61,73,0.002202643,0.003338556,48,400000.0
7751,63,76,0.008810573,0.007442927,64,625000.0
7752,62,69,0.0,0.002652825,55,350000.0
7753,57,70,0.0,0.002337489,45,190000.0
7754,68,69,0.002202643,0.005440794,60,825000.0
7755,67,69,0.004405286,0.010446125,67,950000.0
7756,65,65,0.004405286,0.002592761,64,425000.0
7757,67,72,0.022026432,0.009945592,65,1000000.0
7758,63,68,0.004405286,0.004254531,59,500000.0
7759,69,69,0.030837004,0.009445059,69,1000000.0
7760,74,74,0.00660793,0.024961584,72,3200000.0
7761,70,78,0.022026432,0.021457853,64,2300000.0
7762,63,76,0.0,0.00794346,62,725000.0
7763,64,66,0.002202643,0.003143348,63,450000.0
7764,63,63,0.004405286,0.00211225,58,300000.0
7765,70,70,0.022026432,0.012448257,66,1600000.0
7766,67,74,0.004405286,0.023071754,65,1100000.0
7767,58,64,0.002202643,0.001206285,53,130000.0
7768,59,67,0.0,0.001536637,57,200000.0
7769,57,57,0.0,0.0,41,10000.0
7770,54,62,0.0,0.000620661,45,70000.0
7771,63,69,0.002202643,0.004064329,54,500000.0
7772,55,69,0.0,0.001907031,55,190000.0
7773,68,68,0.008810573,0.008443993,65,900000.0
7774,65,65,0.004405286,0.003593827,48,375000.0
7775,53,63,0.0,0.000635677,42,90000.0
7776,53,74,0.002202643,0.001531631,45,110000.0
7777,67,71,0.004405286,0.006441861,65,1000000.0
7778,65,75,0.002202643,0.006441861,66,875000.0
7779,68,69,0.019577911,0.023071754,54,2481203.671
7780,64,68,0.004405286,0.003879131,67,500000.0
7781,58,74,0.002202643,0.003218428,60,250000.0
7782,54,63,0.002202643,0.001146221,49,110000.0
7783,61,66,0.0,0.002417575,59,325000.0
7784,60,60,0.004405286,0.001776892,56,210000.0
7785,68,68,0.008810573,0.004439728,68,600000.0
7786,69,69,0.015418502,0.005941328,65,525000.0
7787,62,72,0.0,0.003764009,56,425000.0
7788,71,72,0.066079295,0.01945572,68,2200000.0
7789,72,72,0.019577911,0.023071754,72,2481203.671
7790,70,72,0.017621145,0.018454654,64,1800000.0
7791,63,68,0.004405286,0.023071754,51,400000.0
7792,64,71,0.0,0.00400927,62,525000.0
7793,58,61,0.002202643,0.001121194,56,130000.0
7794,76,76,0.033039648,0.04548344,75,4700000.0
7795,54,69,0.0,0.001321407,48,140000.0
7796,58,79,0.0,0.003563795,59,290000.0
7797,68,68,0.015418502,0.005440794,64,700000.0
7798,67,67,0.004405286,0.002212356,71,260000.0
7799,70,70,0.008810573,0.018454654,70,1700000.0
7800,63,73,0.0,0.005440794,58,600000.0
7801,51,61,0.0,0.000245261,42,40000.0
7802,66,76,0.002202643,0.007442927,54,900000.0
7803,66,66,0.004405286,0.004664968,60,700000.0
7804,69,69,0.011013216,0.002787969,62,300000.0
7805,52,73,0.0,0.001161237,54,100000.0
7806,71,71,0.019823789,0.018454654,66,2100000.0
7807,59,71,0.0,0.002457617,60,240000.0
7808,70,77,0.008810573,0.021457853,67,2500000.0
7809,64,66,0.002202643,0.00348371,58,450000.0
7810,68,76,0.002202643,0.010446125,58,1300000.0
7811,68,71,0.002202643,0.007442927,68,925000.0
7812,68,68,0.004405286,0.005941328,65,700000.0
7813,62,62,0.0,0.000745794,70,120000.0
7814,55,68,0.008810573,0.002082218,49,170000.0
7815,59,71,0.019577911,0.023071754,63,2481203.671
7816,71,73,0.008810573,0.016953055,70,2000000.0
7817,74,74,0.004405286,0.015451456,71,2300000.0
7818,66,66,0.011013216,0.003743987,59,525000.0
7819,63,69,0.0,0.003563795,54,500000.0
7820,60,62,0.002202643,0.002312463,47,260000.0
7821,65,79,0.008810573,0.01294879,60,1100000.0
7822,69,71,0.013215859,0.006441861,61,850000.0
7823,64,71,0.0,0.005440794,56,550000.0
7824,71,75,0.015418502,0.025462117,67,2600000.0
7825,70,70,0.015418502,0.009445059,70,1300000.0
7826,74,74,0.015418502,0.029466382,77,4400000.0
7827,59,70,0.011013216,0.002667841,60,260000.0
7828,64,65,0.0,0.00370895,55,450000.0
7829,57,70,0.0,0.002212356,52,180000.0
7830,63,63,0.008810573,0.001721834,65,210000.0
7831,72,76,0.026431718,0.031969047,74,4100000.0
7832,54,68,0.0,0.001481578,46,130000.0
7833,67,67,0.019577911,0.023071754,65,2481203.671
7834,68,79,0.002202643,0.011447191,65,1300000.0
7835,65,76,0.00660793,0.023071754,62,900000.0
7836,65,70,0.002202643,0.003944201,60,525000.0
7837,70,70,0.022026432,0.013449324,74,1700000.0
7838,67,67,0.004405286,0.004940261,64,825000.0
7839,57,72,0.002202643,0.002377532,62,210000.0
7840,64,77,0.015418502,0.023071754,61,775000.0
7841,58,69,0.0,0.002097234,53,180000.0
7842,59,76,0.004405286,0.023071754,54,300000.0
7843,60,67,0.008810573,0.003088289,58,300000.0
7844,69,69,0.019823789,0.003764009,67,425000.0
7845,53,62,0.0,0.000550586,47,70000.0
7846,63,63,0.002202643,0.00211225,57,290000.0
7847,63,64,0.004405286,0.003053252,58,300000.0
7848,60,67,0.002202643,0.001751866,45,250000.0
7849,65,75,0.002202643,0.00794346,63,675000.0
7850,65,65,0.004405286,0.003378598,62,550000.0
7851,61,68,0.0,0.002828012,43,350000.0
7852,68,68,0.004405286,0.005941328,69,950000.0
7853,67,71,0.004405286,0.00794346,59,1000000.0
7854,71,77,0.0,0.032970113,63,2800000.0
7855,62,62,0.004405286,0.002212356,50,260000.0
7856,72,75,0.030837004,0.023071754,74,3800000.0
7857,70,70,0.008810573,0.009945592,75,1100000.0
7858,66,71,0.002202643,0.006441861,53,725000.0
7859,70,75,0.017621145,0.014950923,60,1700000.0
7860,60,82,0.004405286,0.006441861,52,450000.0
7861,54,67,0.0,0.000780832,41,90000.0
7862,50,63,0.0,0.000310331,43,40000.0
7863,56,64,0.002202643,0.001466562,63,130000.0
7864,63,63,0.002202643,0.003138342,56,400000.0
7865,53,72,0.0,0.00121129,46,120000.0
7866,66,70,0.004405286,0.006441861,53,850000.0
7867,63,63,0.0,0.000590629,60,90000.0
7868,62,62,0.002202643,0.002477639,58,290000.0
7869,58,58,0.0,0.001076146,52,130000.0
7870,66,69,0.0,0.004940261,67,675000.0
7871,72,72,0.004405286,0.008443993,72,1300000.0
7872,67,72,0.019823789,0.009445059,64,1000000.0
7873,57,63,0.0,0.001021087,52,140000.0
7874,61,69,0.002202643,0.002292441,51,325000.0
7875,60,60,0.002202643,4.5e-05,55,10000.0
7876,56,76,0.0,0.002412569,36,180000.0
7877,66,66,0.0,0.003743987,63,525000.0
7878,63,68,0.002202643,0.004274552,57,475000.0
7879,67,68,0.002202643,0.005941328,66,875000.0
7880,54,72,0.004405286,0.001576679,52,130000.0
7881,61,61,0.004405286,0.001251333,60,150000.0
7882,66,69,0.008810573,0.006441861,61,800000.0
7883,65,68,0.00660793,0.004940261,58,575000.0
7884,66,68,0.011013216,0.023071754,61,775000.0
7885,57,72,0.0,0.001912036,57,200000.0
7886,64,79,0.019823789,0.023071754,55,1000000.0
7887,58,71,0.008810573,0.003093294,48,250000.0
7888,67,75,0.004405286,0.009945592,60,1100000.0
7889,69,75,0.002202643,0.01294879,62,1400000.0
7890,73,80,0.004405286,0.038475977,67,4800000.0
7891,72,76,0.028634361,0.022959452,67,3400000.0
7892,70,70,0.017621145,0.004689995,65,500000.0
7893,67,67,0.00660793,0.004930251,72,525000.0
7894,69,70,0.00660793,0.007442927,63,950000.0
7895,64,64,0.0,0.002657831,58,375000.0
7896,67,68,0.008810573,0.023071754,66,900000.0
7897,63,66,0.0,0.003083284,62,475000.0
7898,54,60,0.0,0.000590629,56,90000.0
7899,72,73,0.030837004,0.023459985,69,3000000.0
7900,67,76,0.00660793,0.010946658,65,1000000.0
7901,59,70,0.0,0.002928118,59,260000.0
7902,70,70,0.017621145,0.01294879,66,1800000.0
7903,60,65,0.002202643,0.002127266,58,240000.0
7904,73,76,0.022026432,0.051489837,70,4900000.0
7905,72,72,0.013215859,0.018454654,68,2300000.0
7906,67,67,0.011013216,0.006942394,68,725000.0
7907,60,73,0.0,0.004089355,55,400000.0
7908,72,72,0.037444934,0.023071754,64,2400000.0
7909,71,76,0.033039648,0.023071754,60,3200000.0
7910,66,66,0.00660793,0.004940261,49,575000.0
7911,61,69,0.0,0.002457617,54,325000.0
7912,66,68,0.004405286,0.008443993,65,800000.0
7913,60,78,0.0,0.004359643,51,350000.0
7914,59,64,0.0,0.001851972,55,210000.0
7915,65,65,0.0,0.003653891,54,550000.0
7916,61,79,0.002202643,0.006441861,58,475000.0
7917,66,70,0.002202643,0.004579878,67,700000.0
7918,71,72,0.059471366,0.021457853,60,2300000.0
7919,54,77,0.0,0.00166177,36,150000.0
7920,68,85,0.030837004,0.022959452,62,1800000.0
7921,72,73,0.022026432,0.024461051,64,2900000.0
7922,70,70,0.04185022,0.010446125,70,1200000.0
7923,63,67,0.0,0.003133337,62,350000.0
7924,58,67,0.0,0.001386477,55,200000.0
7925,65,66,0.026431718,0.023071754,58,525000.0
7926,62,71,0.0,0.003003198,56,350000.0
7927,58,58,0.0,0.000545581,56,90000.0
7928,68,77,0.044052863,0.012448257,59,1200000.0
7929,70,70,0.004405286,0.007442927,66,975000.0
7930,64,64,0.0,0.001086157,53,170000.0
7931,61,70,0.0,0.002292441,55,325000.0
7932,70,70,0.00660793,0.006441861,70,750000.0
7933,67,67,0.00660793,0.003819067,62,575000.0
7934,67,68,0.011013216,0.005440794,65,750000.0
7935,53,63,0.0,0.00076081,52,100000.0
7936,57,67,0.0,0.001341429,56,170000.0
7937,65,65,0.004405286,0.003819067,61,575000.0
7938,67,68,0.002202643,0.005941328,61,900000.0
7939,73,75,0.068281938,0.023071754,64,4100000.0
7940,71,71,0.026431718,0.013449324,71,1800000.0
7941,62,62,0.0,0.00090096,61,110000.0
7942,61,74,0.002202643,0.006441861,53,475000.0
7943,56,75,0.0,0.001716828,51,190000.0
7944,60,76,0.004405286,0.004880197,62,425000.0
7945,61,74,0.0,0.004349632,52,425000.0
7946,71,71,0.022026432,0.016953055,69,2200000.0
7947,49,59,0.0,0.000405432,46,40000.0
7948,66,66,0.004405286,0.005440794,58,650000.0
7949,64,69,0.002202643,0.004504798,55,500000.0
7950,62,74,0.0,0.003618854,63,475000.0
7951,67,71,0.002202643,0.005941328,60,825000.0
7952,69,71,0.008810573,0.008944526,65,850000.0
7953,67,67,0.004405286,0.004835149,68,675000.0
7954,62,62,0.002202643,0.001967095,48,325000.0
7955,67,67,0.0,0.001826946,73,180000.0
7956,68,68,0.004405286,0.00415943,57,675000.0
7957,67,70,0.0,0.023071754,62,800000.0
7958,68,68,0.00660793,0.006942394,65,950000.0
7959,64,64,0.004405286,0.002562729,53,300000.0
